epoch,lr,train_loss,val_loss,pseudo_dice
134,0.00755,-0.4786,-0.4865,0.6663
135,0.00753,-0.3843,-0.3937,0.5916
136,0.00751,-0.4543,-0.4685,0.6648
137,0.0075,-0.4374,-0.3511,0.6116
138,0.00748,-0.4606,-0.4128,0.5993
139,0.00746,-0.438,-0.4977,0.677
140,0.00744,-0.4734,-0.4584,0.6782
141,0.00742,-0.4775,-0.463,0.6286
142,0.0074,-0.4725,-0.4316,0.5997
143,0.00738,-0.4588,-0.3194,0.4917
144,0.00737,-0.459,-0.4226,0.6059
145,0.00735,-0.4584,-0.4469,0.6716
146,0.00733,-0.4611,-0.448,0.6708
147,0.00731,-0.4162,-0.4478,0.6433
148,0.00729,-0.4365,-0.4497,0.6764
149,0.00727,-0.4576,-0.5354,0.7292
150,0.00725,-0.4501,-0.3897,0.5976
151,0.00724,-0.4631,-0.4619,0.6896
152,0.00722,-0.4427,-0.49,0.7215
153,0.0072,-0.4564,-0.4168,0.6638
154,0.00718,-0.4723,-0.4678,0.6833
155,0.00716,-0.4808,-0.4649,0.6592
156,0.00714,-0.4676,-0.5249,0.7377
157,0.00712,-0.482,-0.507,0.6579
158,0.0071,-0.4677,-0.4235,0.6803
159,0.00709,-0.503,-0.4687,0.7274
160,0.00707,-0.4842,-0.5052,0.7276
161,0.00705,-0.4839,-0.4651,0.6618
162,0.00703,-0.4781,-0.4177,0.678
163,0.00701,-0.4688,-0.5088,0.6745
164,0.00699,-0.4655,-0.4801,0.7211
165,0.00697,-0.4691,-0.5335,0.7219
166,0.00696,-0.4704,-0.4112,0.6661
167,0.00694,-0.4676,-0.4608,0.6736
168,0.00692,-0.4789,-0.4688,0.67
169,0.0069,-0.5058,-0.5005,0.6705
170,0.00688,-0.4725,-0.5047,0.6736
171,0.00686,-0.4767,-0.4962,0.6885
172,0.00684,-0.4617,-0.4707,0.7116
173,0.00682,-0.4791,-0.4995,0.7214
174,0.0068,-0.4604,-0.4626,0.6865
175,0.00679,-0.4798,-0.4326,0.6769
176,0.00677,-0.4816,-0.4559,0.7316
177,0.00675,-0.4601,-0.5055,0.735
178,0.00673,-0.483,-0.4467,0.6565
179,0.00671,-0.4552,-0.4329,0.6839
180,0.00669,-0.464,-0.4396,0.6811
181,0.00667,-0.4697,-0.5062,0.7584
182,0.00665,-0.4791,-0.5291,0.7763
183,0.00664,-0.4895,-0.505,0.6305
184,0.00662,-0.4835,-0.5089,0.7303
185,0.0066,-0.4831,-0.4764,0.7339
186,0.00658,-0.4822,-0.4489,0.673
187,0.00656,-0.4465,-0.4433,0.661
188,0.00654,-0.4949,-0.4128,0.6062
189,0.00652,-0.4617,-0.5078,0.6951
190,0.0065,-0.45,-0.5295,0.7482
191,0.00648,-0.4746,-0.4432,0.7152
192,0.00647,-0.495,-0.4931,0.7242
193,0.00645,-0.4629,-0.442,0.6237
194,0.00643,-0.4734,-0.5111,0.7301
195,0.00641,-0.4615,-0.5033,0.7367
196,0.00639,-0.486,-0.5114,0.6806
197,0.00637,-0.4632,-0.4809,0.7241
198,0.00635,-0.4909,-0.5028,0.7612
199,0.00633,-0.4491,-0.4279,0.6405
200,0.00631,-0.4991,-0.4985,0.7574
201,0.0063,-0.4788,-0.4985,0.6964
202,0.00628,-0.4662,-0.5352,0.7587
203,0.00626,-0.5084,-0.5151,0.7506
204,0.00624,-0.4827,-0.5095,0.7597
205,0.00622,-0.4725,-0.5454,0.7303
206,0.0062,-0.4995,-0.5411,0.7412
207,0.00618,-0.4986,-0.5133,0.7363
208,0.00616,-0.4861,-0.4864,0.6929
209,0.00614,-0.491,-0.4749,0.7004
210,0.00612,-0.4893,-0.4524,0.7154
211,0.00611,-0.4801,-0.5202,0.7678
212,0.00609,-0.4816,-0.5451,0.7599
213,0.00607,-0.4645,-0.4671,0.665
214,0.00605,-0.496,-0.4808,0.7526
215,0.00603,-0.4674,-0.5381,0.7205
216,0.00601,-0.4698,-0.496,0.6968
217,0.00599,-0.4709,-0.4651,0.7093
218,0.00597,-0.489,-0.3913,0.6652
219,0.00595,-0.493,-0.3761,0.4961
220,0.00593,-0.4974,-0.4414,0.688
221,0.00592,-0.4991,-0.444,0.7153
222,0.0059,-0.4677,-0.4686,0.7468
223,0.00588,-0.498,-0.4937,0.7443
224,0.00586,-0.5185,-0.4636,0.7586
225,0.00584,-0.4873,-0.4799,0.691
226,0.00582,-0.463,-0.5218,0.7243
227,0.0058,-0.4895,-0.3145,0.2787
228,0.00578,-0.4912,-0.4591,0.7073
229,0.00576,-0.4938,-0.5407,0.7193
230,0.00574,-0.4823,-0.5001,0.7036
231,0.00572,-0.4946,-0.4828,0.6876
