epoch,lr,train_loss,val_loss,pseudo_dice
134,0.00755,-0.5682,-0.5555,0.7948
135,0.00753,-0.5728,-0.557,0.8007
136,0.00751,-0.5973,-0.5963,0.8307
137,0.0075,-0.5737,-0.5168,0.7804
138,0.00748,-0.5734,-0.5944,0.8205
139,0.00746,-0.5773,-0.5403,0.7966
140,0.00744,-0.5881,-0.5758,0.822
141,0.00742,-0.5908,-0.5575,0.7877
142,0.0074,-0.5579,-0.6023,0.8184
143,0.00738,-0.5831,-0.5777,0.7918
144,0.00737,-0.5912,-0.5821,0.8012
145,0.00735,-0.562,-0.5431,0.7963
146,0.00733,-0.5662,-0.577,0.8174
147,0.00731,-0.5867,-0.5871,0.824
148,0.00729,-0.5777,-0.5863,0.8126
149,0.00727,-0.5809,-0.5957,0.7922
150,0.00725,-0.5715,-0.5561,0.7797
151,0.00724,-0.5758,-0.5315,0.8204
152,0.00722,-0.581,-0.6005,0.8099
153,0.0072,-0.5799,-0.5542,0.7321
154,0.00718,-0.6025,-0.5976,0.8138
155,0.00716,-0.5751,-0.6234,0.8142
156,0.00714,-0.5763,-0.6079,0.8367
157,0.00712,-0.5942,-0.5436,0.7912
158,0.0071,-0.5867,-0.5841,0.8091
159,0.00709,-0.6057,-0.5843,0.8067
160,0.00707,-0.5952,-0.6099,0.8321
161,0.00705,-0.5682,-0.5994,0.7981
162,0.00703,-0.5756,-0.5355,0.7903
163,0.00701,-0.5648,-0.5768,0.7991
164,0.00699,-0.5927,-0.5307,0.7881
165,0.00697,-0.5978,-0.6179,0.8131
166,0.00696,-0.5919,-0.5118,0.7341
167,0.00694,-0.5669,-0.565,0.8039
168,0.00692,-0.5856,-0.605,0.8311
169,0.0069,-0.5691,-0.596,0.8308
170,0.00688,-0.5866,-0.5747,0.782
171,0.00686,-0.5979,-0.4943,0.7676
172,0.00684,-0.5693,-0.591,0.8231
173,0.00682,-0.5813,-0.55,0.7848
174,0.0068,-0.5909,-0.6085,0.8452
175,0.00679,-0.5909,-0.5447,0.8024
176,0.00677,-0.604,-0.5992,0.8375
177,0.00675,-0.5963,-0.5675,0.7909
178,0.00673,-0.6074,-0.6008,0.834
179,0.00671,-0.5889,-0.6356,0.8268
