epoch,lr,train_loss,val_loss,pseudo_dice
210,0.00612,-0.5068,-0.538,0.7794
211,0.00611,-0.5271,-0.5449,0.7509
212,0.00609,-0.4862,-0.4919,0.7515
213,0.00607,-0.498,-0.5852,0.7925
214,0.00605,-0.53,-0.5338,0.7508
215,0.00603,-0.5233,-0.5665,0.8008
216,0.00601,-0.5133,-0.5616,0.76
217,0.00599,-0.5085,-0.518,0.7584
218,0.00597,-0.5087,-0.578,0.778
219,0.00595,-0.5196,-0.5577,0.7813
220,0.00593,-0.5158,-0.5329,0.7575
221,0.00592,-0.4989,-0.5366,0.7276
222,0.0059,-0.5098,-0.6085,0.7849
223,0.00588,-0.5141,-0.5071,0.7495
224,0.00586,-0.5039,-0.5323,0.7517
225,0.00584,-0.4959,-0.5376,0.7201
226,0.00582,-0.4803,-0.5365,0.7904
227,0.0058,-0.4973,-0.5149,0.7665
228,0.00578,-0.4815,-0.5152,0.6647
229,0.00576,-0.4783,-0.447,0.6672
230,0.00574,-0.4786,-0.5463,0.7724
231,0.00572,-0.4851,-0.522,0.7867
232,0.0057,-0.4795,-0.5476,0.7692
233,0.00569,-0.5426,-0.5144,0.7696
234,0.00567,-0.502,-0.5318,0.7646
235,0.00565,-0.5181,-0.5066,0.7397
236,0.00563,-0.5096,-0.5684,0.8023
237,0.00561,-0.5344,-0.5594,0.7527
238,0.00559,-0.5152,-0.5043,0.753
239,0.00557,-0.518,-0.5067,0.7403
240,0.00555,-0.5355,-0.544,0.7772
241,0.00553,-0.515,-0.5357,0.815
242,0.00551,-0.5062,-0.5414,0.7578
243,0.00549,-0.5407,-0.5757,0.7713
244,0.00547,-0.5159,-0.5155,0.7291
245,0.00546,-0.5315,-0.5857,0.7772
246,0.00544,-0.5391,-0.5212,0.7616
247,0.00542,-0.5348,-0.5694,0.7961
248,0.0054,-0.5347,-0.469,0.6876
249,0.00538,-0.5321,-0.5497,0.785
250,0.00536,-0.5173,-0.5135,0.7439
251,0.00534,-0.5421,-0.5499,0.7949
252,0.00532,-0.4993,-0.5267,0.7445
253,0.0053,-0.5149,-0.5728,0.8037
254,0.00528,-0.5216,-0.5218,0.7564
255,0.00526,-0.5177,-0.5059,0.7724
256,0.00524,-0.5193,-0.5309,0.7727
257,0.00522,-0.5241,-0.5296,0.7964
258,0.0052,-0.5061,-0.5328,0.7701
259,0.00518,-0.5358,-0.541,0.7513
260,0.00517,-0.5119,-0.5634,0.7629
261,0.00515,-0.5161,-0.5401,0.7924
262,0.00513,-0.5392,-0.5931,0.797
263,0.00511,-0.5232,-0.5687,0.7968
264,0.00509,-0.5404,-0.5277,0.7775
265,0.00507,-0.551,-0.5503,0.7477
266,0.00505,-0.5552,-0.555,0.7718
267,0.00503,-0.5362,-0.5314,0.7661
268,0.00501,-0.5454,-0.5299,0.7651
269,0.00499,-0.5819,-0.5713,0.7925
270,0.00497,-0.5115,-0.5624,0.8102
271,0.00495,-0.5371,-0.5523,0.7918
272,0.00493,-0.5481,-0.5406,0.7505
