epoch,lr,train_loss,val_loss,pseudo_dice
134,0.00755,-0.5652,-0.5708,0.8077
135,0.00753,-0.566,-0.5791,0.7966
136,0.00751,-0.5699,-0.5932,0.7969
137,0.0075,-0.5567,-0.6056,0.8273
138,0.00748,-0.5547,-0.5592,0.8036
139,0.00746,-0.5829,-0.5977,0.784
140,0.00744,-0.5674,-0.5236,0.7593
141,0.00742,-0.5713,-0.5637,0.805
142,0.0074,-0.5675,-0.5284,0.7829
143,0.00738,-0.5947,-0.5577,0.7853
144,0.00737,-0.5688,-0.5769,0.8059
145,0.00735,-0.6016,-0.5908,0.8224
146,0.00733,-0.6078,-0.5659,0.8237
147,0.00731,-0.5822,-0.547,0.7778
148,0.00729,-0.5937,-0.5833,0.8177
149,0.00727,-0.5763,-0.5528,0.786
150,0.00725,-0.572,-0.5645,0.8241
151,0.00724,-0.588,-0.5847,0.8175
152,0.00722,-0.586,-0.5546,0.7913
153,0.0072,-0.5822,-0.5909,0.7856
154,0.00718,-0.5744,-0.5842,0.8019
155,0.00716,-0.5781,-0.5215,0.7522
156,0.00714,-0.5465,-0.5533,0.7262
157,0.00712,-0.5639,-0.5831,0.7911
158,0.0071,-0.5586,-0.5301,0.7735
159,0.00709,-0.5859,-0.6302,0.8284
160,0.00707,-0.5854,-0.5637,0.8013
161,0.00705,-0.5942,-0.5819,0.8028
162,0.00703,-0.5711,-0.5571,0.7709
163,0.00701,-0.5891,-0.574,0.8057
164,0.00699,-0.5992,-0.616,0.8242
165,0.00697,-0.5721,-0.593,0.8287
166,0.00696,-0.5824,-0.569,0.7834
167,0.00694,-0.591,-0.6077,0.8277
168,0.00692,-0.5979,-0.612,0.7995
169,0.0069,-0.5865,-0.5729,0.7761
170,0.00688,-0.604,-0.5506,0.7729
171,0.00686,-0.6004,-0.5833,0.787
172,0.00684,-0.5854,-0.5456,0.7956
173,0.00682,-0.5667,-0.5922,0.8105
174,0.0068,-0.6008,-0.5878,0.8189
175,0.00679,-0.5981,-0.5649,0.8186
176,0.00677,-0.5923,-0.5766,0.7785
177,0.00675,-0.6008,-0.5661,0.754
178,0.00673,-0.591,-0.5999,0.8027
179,0.00671,-0.5835,-0.5953,0.8203
180,0.00669,-0.5836,-0.5782,0.8055
181,0.00667,-0.579,-0.5627,0.7797
182,0.00665,-0.5992,-0.5958,0.7965
183,0.00664,-0.5994,-0.5856,0.7944
184,0.00662,-0.582,-0.5339,0.787
185,0.0066,-0.5957,-0.5996,0.8248
186,0.00658,-0.6114,-0.5708,0.8053
187,0.00656,-0.5957,-0.6167,0.8177
188,0.00654,-0.5862,-0.5887,0.8056
189,0.00652,-0.5923,-0.5864,0.7885
190,0.0065,-0.5833,-0.577,0.797
191,0.00648,-0.599,-0.5748,0.7907
192,0.00647,-0.5879,-0.5732,0.8147
193,0.00645,-0.5862,-0.5569,0.8141
194,0.00643,-0.5712,-0.5447,0.7996
195,0.00641,-0.5887,-0.5623,0.7774
196,0.00639,-0.5828,-0.5963,0.823
197,0.00637,-0.6197,-0.5665,0.8175
198,0.00635,-0.6112,-0.5581,0.7753
199,0.00633,-0.6031,-0.5485,0.742
200,0.00631,-0.5941,-0.5284,0.7497
201,0.0063,-0.5543,-0.5744,0.7651
202,0.00628,-0.564,-0.5821,0.7863
203,0.00626,-0.5609,-0.5733,0.7922
204,0.00624,-0.5803,-0.5588,0.7918
205,0.00622,-0.5977,-0.5246,0.7367
206,0.0062,-0.5887,-0.5621,0.7925
207,0.00618,-0.6056,-0.6118,0.8396
208,0.00616,-0.61,-0.6055,0.8087
209,0.00614,-0.5844,-0.6043,0.8037
210,0.00612,-0.6035,-0.5609,0.7711
211,0.00611,-0.6095,-0.6077,0.8166
212,0.00609,-0.6045,-0.5247,0.8024
213,0.00607,-0.589,-0.5822,0.8306
214,0.00605,-0.5976,-0.5934,0.828
215,0.00603,-0.5884,-0.5458,0.8032
216,0.00601,-0.5935,-0.5648,0.7726
217,0.00599,-0.5921,-0.5927,0.7765
218,0.00597,-0.6095,-0.5864,0.801
219,0.00595,-0.6007,-0.6114,0.7812
220,0.00593,-0.5926,-0.5446,0.8012
221,0.00592,-0.6246,-0.5913,0.7984
222,0.0059,-0.5875,-0.5744,0.806
223,0.00588,-0.6113,-0.575,0.8126
224,0.00586,-0.5949,-0.5883,0.7837
225,0.00584,-0.6139,-0.6344,0.8298
226,0.00582,-0.6091,-0.5559,0.7872
227,0.0058,-0.6307,-0.6157,0.8157
228,0.00578,-0.6385,-0.6317,0.8177
229,0.00576,-0.604,-0.6166,0.8142
230,0.00574,-0.6109,-0.5981,0.8209
231,0.00572,-0.6137,-0.5856,0.8315
232,0.0057,-0.6255,-0.6126,0.7859
233,0.00569,-0.5935,-0.5983,0.8158
234,0.00567,-0.6263,-0.5977,0.8166
235,0.00565,-0.6066,-0.5836,0.8323
236,0.00563,-0.6184,-0.5378,0.8095
237,0.00561,-0.6113,-0.5849,0.8211
238,0.00559,-0.6029,-0.5949,0.7924
239,0.00557,-0.61,-0.5521,0.7823
240,0.00555,-0.6212,-0.5813,0.8177
241,0.00553,-0.6067,-0.6048,0.818
242,0.00551,-0.6473,-0.5475,0.8329
243,0.00549,-0.6341,-0.6042,0.832
244,0.00547,-0.6245,-0.5869,0.8168
245,0.00546,-0.6342,-0.5802,0.7811
246,0.00544,-0.616,-0.5953,0.8093
247,0.00542,-0.6264,-0.5685,0.7834
248,0.0054,-0.62,-0.6223,0.8092
249,0.00538,-0.6149,-0.4951,0.8008
250,0.00536,-0.589,-0.5267,0.7457
251,0.00534,-0.6116,-0.5958,0.813
252,0.00532,-0.6123,-0.5761,0.8413
253,0.0053,-0.6119,-0.6186,0.8438
254,0.00528,-0.6178,-0.5495,0.7686
255,0.00526,-0.6005,-0.5425,0.8298
256,0.00524,-0.6212,-0.6254,0.8216
257,0.00522,-0.6131,-0.5732,0.8271
258,0.0052,-0.6094,-0.5616,0.7639
259,0.00518,-0.5891,-0.5967,0.7952
260,0.00517,-0.6083,-0.5878,0.828
261,0.00515,-0.5985,-0.5133,0.7647
262,0.00513,-0.616,-0.5839,0.8008
263,0.00511,-0.6089,-0.5989,0.8314
264,0.00509,-0.6194,-0.5933,0.7842
265,0.00507,-0.6166,-0.6075,0.8042
266,0.00505,-0.5906,-0.5346,0.7496
267,0.00503,-0.5969,-0.5596,0.8026
268,0.00501,-0.6177,-0.5618,0.7846
269,0.00499,-0.6095,-0.593,0.8077
270,0.00497,-0.6009,-0.5924,0.8172
271,0.00495,-0.6086,-0.6244,0.8277
272,0.00493,-0.6054,-0.5757,0.8042
273,0.00491,-0.6237,-0.5854,0.8247
274,0.00489,-0.6556,-0.5794,0.7626
275,0.00487,-0.6352,-0.5934,0.7979
276,0.00485,-0.6278,-0.5793,0.8062
277,0.00484,-0.6238,-0.6128,0.8194
278,0.00482,-0.6151,-0.5901,0.8251
279,0.0048,-0.6216,-0.6086,0.8079
280,0.00478,-0.643,-0.5773,0.7852
281,0.00476,-0.6331,-0.6233,0.8188
282,0.00474,-0.6058,-0.6315,0.8323
283,0.00472,-0.6173,-0.5709,0.8283
284,0.0047,-0.629,-0.6435,0.8197
285,0.00468,-0.6199,-0.619,0.8279
286,0.00466,-0.6284,-0.5779,0.8151
287,0.00464,-0.6253,-0.5749,0.7966
288,0.00462,-0.6387,-0.5722,0.795
289,0.0046,-0.6286,-0.6539,0.8126
290,0.00458,-0.6315,-0.5987,0.7989
291,0.00456,-0.6312,-0.6001,0.8228
292,0.00454,-0.6044,-0.5689,0.7875
293,0.00452,-0.6185,-0.5612,0.7992
294,0.0045,-0.5953,-0.6153,0.8397
295,0.00448,-0.5973,-0.6044,0.7991
296,0.00446,-0.6406,-0.6442,0.8496
297,0.00444,-0.621,-0.5813,0.8023
298,0.00442,-0.6161,-0.5767,0.8337
299,0.0044,-0.6065,-0.6356,0.8037
300,0.00438,-0.5964,-0.5508,0.8064
301,0.00436,-0.6329,-0.5817,0.8118
302,0.00434,-0.6245,-0.6171,0.8185
303,0.00432,-0.6337,-0.5738,0.8115
304,0.0043,-0.6174,-0.5703,0.8171
305,0.00429,-0.6434,-0.5989,0.8039
306,0.00427,-0.6042,-0.6094,0.8294
307,0.00425,-0.6313,-0.5845,0.8034
308,0.00423,-0.6251,-0.6271,0.8277
309,0.00421,-0.6437,-0.6329,0.833
310,0.00419,-0.6566,-0.5678,0.7995
311,0.00417,-0.6459,-0.619,0.7901
312,0.00415,-0.6263,-0.578,0.8296
313,0.00413,-0.6489,-0.6262,0.7984
314,0.00411,-0.6323,-0.5966,0.7819
315,0.00409,-0.6481,-0.6303,0.8405
316,0.00407,-0.6041,-0.6295,0.823
317,0.00405,-0.6144,-0.5938,0.8193
318,0.00403,-0.6109,-0.6214,0.8312
319,0.00401,-0.6407,-0.5998,0.8192
320,0.00399,-0.6337,-0.5813,0.8244
321,0.00397,-0.6276,-0.5915,0.8061
322,0.00395,-0.6312,-0.5869,0.8238
323,0.00393,-0.6192,-0.5854,0.7823
324,0.00391,-0.6189,-0.5879,0.8101
325,0.00389,-0.6448,-0.5982,0.8158
326,0.00387,-0.6099,-0.5805,0.8158
327,0.00385,-0.6237,-0.6231,0.801
328,0.00383,-0.6361,-0.5819,0.8297
329,0.00381,-0.6269,-0.5926,0.8136
330,0.00379,-0.6361,-0.6196,0.8116
331,0.00377,-0.6324,-0.5853,0.8217
332,0.00375,-0.6205,-0.6144,0.8103
333,0.00373,-0.6491,-0.5354,0.7924
334,0.00371,-0.6471,-0.5769,0.7985
335,0.00369,-0.6171,-0.5989,0.8228
336,0.00367,-0.6351,-0.6286,0.8227
337,0.00365,-0.6421,-0.6127,0.8248
338,0.00363,-0.6375,-0.6135,0.8144
339,0.00361,-0.6543,-0.6474,0.8558
340,0.00359,-0.6431,-0.6289,0.822
341,0.00357,-0.6455,-0.6089,0.8221
342,0.00355,-0.6478,-0.5875,0.8036
343,0.00353,-0.6497,-0.581,0.7848
344,0.00351,-0.6413,-0.6441,0.8205
345,0.00349,-0.6346,-0.588,0.7987
346,0.00346,-0.6494,-0.5957,0.8062
347,0.00344,-0.6448,-0.5635,0.7979
348,0.00342,-0.6341,-0.611,0.854
349,0.0034,-0.6602,-0.6183,0.8445
350,0.00338,-0.6538,-0.6261,0.8174
351,0.00336,-0.636,-0.6261,0.789
352,0.00334,-0.6491,-0.6608,0.855
353,0.00332,-0.6548,-0.6299,0.8292
354,0.0033,-0.6523,-0.5782,0.7989
355,0.00328,-0.6496,-0.5896,0.7973
356,0.00326,-0.6412,-0.6182,0.8072
357,0.00324,-0.6383,-0.6018,0.8002
358,0.00322,-0.6245,-0.6233,0.816
359,0.0032,-0.6264,-0.6329,0.8225
360,0.00318,-0.663,-0.604,0.816
361,0.00316,-0.6311,-0.5945,0.7804
362,0.00314,-0.6274,-0.5799,0.8144
363,0.00312,-0.6359,-0.5773,0.8158
364,0.0031,-0.6575,-0.5557,0.803
365,0.00308,-0.6481,-0.6088,0.8047
366,0.00306,-0.6777,-0.6092,0.8268
367,0.00304,-0.6598,-0.6075,0.8165
368,0.00302,-0.6505,-0.5836,0.8206
